latitude,longitude,title,reference_url,thumbnail_url
34.055824,-118.256493,"Dogtown, Los Angeles, 1983",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1760,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1760
34.066863,-118.256546,"Education, key to the future, Los Angeles, 1986",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1853,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1853
34.055646,-118.258038,"Hitting the wall, Los Angeles, 1984",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1704,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1704
34.074879,-118.25866,"The tree of the middle place, Los Angeles, 1992, detail 1 of 3",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/267,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/267
34.074879,-118.25866,"The tree of the middle place, Los Angeles, 1992, detail 2 of 3",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/298,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/298
34.074879,-118.25866,"The tree of the middle place, Los Angeles, 1992, detail 3 of 3",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/299,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/299
34.074879,-118.25866,"The tree of the middle place, Los Angeles, 1992",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/300,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/300
34.074879,-118.25866,"The tree of the middle place, Los Angeles, 1992",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1831,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1831
34.061619,-118.258724,"Map makers of the world, 1939, detail 1 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/107,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/107
34.061619,-118.258724,"Map makers of the world, 1939, detail 2 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/108,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/108
34.061619,-118.258724,"Map makers of the world, 1939, detail 3 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/109,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/109
34.061619,-118.258724,"Map makers of the world, 1939, detail 4 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/110,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/110
34.061619,-118.258724,"Map makers of the world, Los Angeles, 1939",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1780,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1780
34.077687,-118.259368,"Quinceañera , Los Angeles, 1996",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/279,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/279
34.041032,-118.259432,"Pope of Broadway, Los Angeles, 1985",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/33,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/33
34.077599,-118.259518,"City of passion, Los Angeles, 1997",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1826,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1826
34.049459,-118.259883,"City above, Los Angeles, 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/103,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/103
34.049459,-118.259883,"The street speaks, Los Angeles, 1986, panel 1 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/104,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/104
34.049459,-118.259883,"The street speaks, Los Angeles, 1986, 2 panels",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/106,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/106
34.049459,-118.259883,"The street speaks, Los Angeles, 1986",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1839,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1839
34.064339,-118.259926,"The watchers, Los Angeles, 1984, detail",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/282,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/282
34.064339,-118.259926,"The watchers, Los Angeles, 1984",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/283,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/283
34.064339,-118.259926,"Echo Park pool, Los Angeles, 1984",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1849,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1849
34.064339,-118.259926,"The watchers, Los Angeles, 1984",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1851,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1851
34.073493,-118.260527,"Earth memories, Los Angeles, 1996",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1841,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1841
34.081882,-118.260827,"Seeds of illusion, Los Angeles, 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/291,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/291
34.081882,-118.260827,"Seeds of illusion, Los Angeles, 1990, detail 1 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/292,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/292
34.081882,-118.260827,"Seeds of illusion, Los Angeles, 1990, detail 2 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/293,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/293
34.081882,-118.260827,"Seeds of illusion, Los Angeles, 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1855,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1855
34.056968,-118.261077,"Another magical sunset at Santa Monica Beach, Santa Monica, 1987",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1763,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1763
34.073528,-118.261557,"Sports mural, Echo Park, Los Angeles, 1984",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/312,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/312
34.078061,-118.261857,"El Nuevo Mundo: homage to the worker, Los Angeles, 1996",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/271,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/271
34.047041,-118.262372,"Honor for us all, Los Angeles, 1994",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/170,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/170
34.047041,-118.262372,"Street of Eternity (Calle de Eternidad), Los Angeles, 1993",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/173,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/173
34.054082,-118.263016,"The Bride and groom, Los Angeles, 1972-1976",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/74,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/74
34.054082,-118.263016,"Cityscape, Los Angeles, 1984",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1756,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1756
34.078309,-118.263295,"Lady of the Lake, Echo Park, [s.d.]",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/242,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/242
34.034275,-118.263595,"Soldiers and sailors, Los Angeles, 1942, panel 1 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/69,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/69
34.034275,-118.263595,"Soldiers and sailors, Los Angeles, 1942, panel 2 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/70,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/70
34.034275,-118.263595,"Soldiers and sailors, Los Angeles, 1942",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1768,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1768
34.049157,-118.263981,"Harbor Freeway overture,  Los Angeles, 1991-1993",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/178,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/178
34.064143,-118.264904,"Filipino Americans: a glorious history, a golden legacy, Echo Park, 1995",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1833,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1833
33.927498,-118.265183,"Portrait of my people #619, Los Angeles, 1995",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1308,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1308
33.93494,-118.265226,"Sojourner Truth, Los Angeles, late 1970s",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/931,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/931
34.077634,-118.265355,"Cine de Oro, Echo Park, 2000-2001",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/333,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/333
33.922833,-118.265977,"Pyramid, Los Angeles, 1995",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/763,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/763
34.139586,-118.266385,"Native American wearing a large headdress, Glendale, ca. 1984",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/541,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/541
34.021844,-118.266492,"L.A. at work and L.A. at play, Los Angeles, 1995",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/764,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/764
34.040249,-118.268723,"Olympic series, Los Angeles, 1984",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/37,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/37
34.040249,-118.268723,"Olympic series, 1984, detail",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/38,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/38
34.040249,-118.268723,"Olympic series, Los Angeles, 1984",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1755,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1755
34.040427,-118.268852,"Unity, Los Angeles, 1984",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1837,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1837
34.052091,-118.269196,"El Nuevo fuego (The New fire), Los Angeles, 1985",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/34,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/34
33.942986,-118.269539,"Our mural, Los Angeles, 1974, detail",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/926,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/926
33.942986,-118.269539,"Our mural, Los Angeles, 1974",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/927,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/927
33.942986,-118.269539,"Our mural, Los Angeles, 1974",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2012,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2012
33.942986,-118.269539,"Our mural, Los Angeles, 1974",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2013,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2013
34.072373,-118.269947,"Rosemont Avenue School, Echo Park, 1990s",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/265,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/265
34.071218,-118.270719,"Choose, Los Angeles, 1989",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1854,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1854
34.081811,-118.271942,"Old low-rider car and truck, Silver lake, ca. 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/289,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/289
34.081811,-118.271942,"Old low-rider car and truck, Silver lake, ca. 1990, detail",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/290,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/290
34.081811,-118.271942,"Old low-rider car and truck, Silver lake, ca. 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1856,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1856
34.048446,-118.272436,"The fall of Icarus, Los Angeles, 1984-1986",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/117,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/117
34.055204,-118.272538,"A shared hope (Esperanza compartida), Los Angeles, 1995 A shared hope (Esperanza compartida), Los Angeles, 1995",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/234,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/234
34.087391,-118.272886,"Under the bridge, Silver Lake, Los   Angeles, 1994",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1828,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1828
34.00187,-118.274227,"Sharing ourselves, South Los Angeles, 2000, panels 1 and 2 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/936,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/936
34.00187,-118.274227,"Sharing ourselves, South Los Angeles, 2000, panels 3 and 4 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/937,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/937
34.00187,-118.274227,"Sharing ourselves, South Los Angeles, 2000",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2042,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2042
34.058562,-118.274517,"Revolution evolution, Los Angeles, 1994, detail 1 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/420,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/420
34.058562,-118.274517,"Revolution evolution, Los Angeles, 1994, detail 2 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/421,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/421
34.058562,-118.274517,"Revolution evolution, Los Angeles, 1994",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2044,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2044
34.072658,-118.274603,"Egyptian, Echo Park, Los Angeles, 1979",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/309,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/309
34.027588,-118.274871,"James and Spectators, Los Angeles, 1984",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/42,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/42
34.246291,-118.27544,"Home Savings of America, Tujunga, Los Angeles, 1978",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/531,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/531
34.056037,-118.275665,"Selena, Los Angeles, 1995",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/236,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/236
34.056037,-118.275665,"Monica Lewinsky mural, Koreatown, 1999",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/237,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/237
34.04665,-118.275805,"Steve McQueen monument, Los Angeles, 1971",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/114,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/114
34.05801,-118.275869,"Roderick Sykes' mural, Alta Loma Elementary  School, Los Angeles, 1972-1992",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1806,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1806
34.057957,-118.275912,"Los Angeles teachers, Los Angeles, 1997",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/413,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/413
34.057957,-118.275912,"Los Angeles teachers, Los Angeles, 1997, detail",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/414,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/414
34.057957,-118.275912,"Los Angeles teachers, Los Angeles, 1997",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2035,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2035
34.044197,-118.276191,"Pico-Union memorial, 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/145,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/145
34.044197,-118.276191,"Pico-Union memorial, 1990, detail 1 of 3",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/146,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/146
34.044197,-118.276191,"Pico-Union memorial, 1990, detail 2 of 3",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/147,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/147
34.044197,-118.276191,"Pico-Union memorial, 1990, detail 3 of 3",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/148,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/148
34.044197,-118.276191,"Pico-Union memorial, Los Angeles, 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1790,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1790
34.044197,-118.276191,"Gang mural, Los Angeles, 1992",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1803,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1803
34.044712,-118.27692,"We don't have generations, Los Angeles, 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1791,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1791
34.044677,-118.276942,"Save the Amazon, Los Angeles, 2000",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/144,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/144
34.059095,-118.27736,"MacArthur Park tunnels, Westlake, 1984-1993",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/143,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/143
34.059095,-118.27736,"MacArthur Park tunnels, Westlake, 1984-1993",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/202,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/202
34.059095,-118.27736,"MacArthur Park tunnels, Westlake, 1984-1993",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/216,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/216
34.059095,-118.27736,"MacArthur Park tunnels, Westlake, 1984-1993",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/217,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/217
34.059095,-118.27736,"MacArthur Park tunnels, Westlake, 1984-1993",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2017,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2017
34.090536,-118.277843,dunitz-0228,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/246,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/246
34.090536,-118.277843,dunitz-0230,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/248,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/248
34.090536,-118.277843,dunitz-0232,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/250,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/250
33.944541,-118.278542,"Learning, 1978",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/929,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/929
33.944541,-118.278542,"Learning, 1978, detail 1 of 1",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/930,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/930
33.944541,-118.278542,"Learning, Los Angeles, 1978",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1761,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1761
34.01884,-118.278683,"Transportation brought art to the people, Los Angeles, 1976",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/928,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/928
34.060073,-118.279409,"The Holy Trinity with the virgin, Los Angeles, 1978",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/115,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/115
34.060766,-118.279495,"Madame Shin Saim-Dang, Los Angeles, 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/141,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/141
34.091451,-118.279849,"A mural dedicated to peace, 1991",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/252,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/252
34.091451,-118.279849,"American Legion (Ages), Los Angeles, 1976",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1770,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1770
34.092358,-118.280107,"Flamenca de las Rosas, Silver Lake, 1994",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/249,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/249
33.736751,-118.280504,"Mail transportation, San Pedro, 1938, detail 1 of 3",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1267,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1267
33.736751,-118.280504,"Mail transportation, San Pedro, 1938, detail 2 of 3",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1268,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1268
33.736751,-118.280504,"Mail transportation, San Pedro, 1938, detail 3 of 3",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1282,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1282
33.736751,-118.280504,"Mail transportation, San Pedro, 1938",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1960,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1960
34.075057,-118.28089,"Ghosts of Silver Lake, Silver Lake, 1997",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/247,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/247
34.077563,-118.282242,"Gateway to Silver Lake murals 2, Silver Lake, 1997",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/243,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/243
34.077563,-118.282242,"Gateway to Silver Lake Murals 5, Silver Lake, 1997",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/244,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/244
33.976214,-118.282671,"Home and jazz giants, South Los Angeles, 1998",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2057,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2057
34.011226,-118.282735,"Sunrise on Central Avenue, South Los Angeles, 1999",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/946,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/946
34.051308,-118.282993,"The living city, Koreatown, 1991",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/191,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/191
34.051308,-118.282993,"The living city, Koreatown, 1991, detail 1 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/192,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/192
34.051308,-118.282993,"The living city, Koreatown, 1991, detail 2 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/193,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/193
34.051308,-118.282993,"The living city, Koreatown, 1991, Sandra Drinning working on the Living   City",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/194,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/194
34.051308,-118.282993,"The living city, Koreatown, 1991, detail 3 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/195,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/195
34.051308,-118.282993,"The living city, Koreatown, 1991, detail 4 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/196,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/196
34.051308,-118.282993,"The living city, Koreatown, 1991",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1804,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1804
34.047344,-118.28428,"Hearts of America, Immanuel Presbyterian Church Parish Hall, Los Angeles, 1997",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1814,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1814
